Season,Strata,Age Category,Race/Ethnicity,Sex,COVID,ICU,Medical Condition,Mechanical Ventilation,Death,Time Period,Time,Estimate Type,Estimate
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/22/2023,Counts,96
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/11/2023,Counts,47
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/26/2023,Counts,300
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/01/2023,Counts,1
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/07/2023,Counts,169
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/26/2022,Counts,1612
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/08/2023,Counts,3
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/17/2023,Counts,42
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/19/2022,Counts,67
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/10/2023,Counts,88
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/23/2023,Counts,17
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/02/2023,Counts,89
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/12/2022,Counts,1481
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/06/2023,Counts,3
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/05/2023,Counts,81
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/15/2023,Counts,24
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/08/2023,Counts,143
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/14/2023,Counts,11
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/19/2023,Counts,83
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/03/2023,Counts,306
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/03/2022,Counts,19
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/04/2023,Counts,195
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/24/2022,Counts,67
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/11/2023,Counts,430
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/30/2023,Counts,12
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/08/2022,Counts,71
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/21/2023,Counts,1371
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/15/2022,Counts,5
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/27/2023,Counts,71
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/25/2023,Counts,30
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/22/2023,Counts,121
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/10/2022,Counts,29
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/18/2023,Counts,88
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/13/2023,Counts,470
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/17/2022,Counts,14
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/01/2023,Counts,124
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/28/2023,Counts,53
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/20/2023,Counts,101
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/04/2023,Counts,17
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/29/2023,Counts,58
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/24/2023,Counts,257
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/29/2023,Counts,3
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/25/2023,Counts,188
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/15/2023,Counts,17
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/31/2022,Counts,316
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/18/2023,Counts,35
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/12/2023,Counts,212
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/22/2022,Counts,17
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/09/2023,Counts,91
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/29/2022,Counts,1347
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/16/2023,Counts,8
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/05/2022,Counts,208
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/22/2023,Counts,27
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/11/2023,Counts,281
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/26/2023,Counts,7
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/01/2023,Counts,37
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/07/2023,Counts,2020
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/26/2022,Counts,16
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/08/2023,Counts,41
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/17/2023,Counts,18
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/19/2022,Counts,395
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/10/2023,Counts,2
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/23/2023,Counts,78
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/02/2023,Counts,779
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/12/2022,Counts,9
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/06/2023,Counts,84
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/05/2023,Counts,21
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/15/2023,Counts,182
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/08/2023,Counts,10
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/14/2023,Counts,115
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/19/2023,Counts,619
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/03/2023,Counts,4
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/03/2022,Counts,327
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/04/2023,Counts,62
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/24/2022,Counts,655
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/11/2023,Counts,5
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/30/2023,Counts,78
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/08/2022,Counts,1362
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/21/2023,Counts,8
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/15/2022,Counts,170
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/27/2023,Counts,13
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/25/2023,Counts,238
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/22/2023,Counts,3
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/10/2022,Counts,166
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/18/2023,Counts,1273
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/13/2023,Counts,4
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/17/2022,Counts,278
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/01/2023,Counts,25
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/28/2023,Counts,498
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/20/2023,Counts,5
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/04/2023,Counts,97
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/29/2023,Counts,482
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/24/2023,Counts,4
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/29/2023,Counts,63
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/25/2023,Counts,40
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/15/2023,Counts,92
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/31/2022,Counts,102
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/18/2023,Counts,273
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/12/2023,Counts,6
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/22/2022,Counts,83
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/09/2023,Counts,838
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/29/2022,Counts,8
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/16/2023,Counts,145
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/05/2022,Counts,71
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/22/2023,Counts,143
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/11/2023,Counts,21
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/26/2023,Counts,78
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/01/2023,Counts,258
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/07/2023,Counts,17
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/26/2022,Counts,268
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/08/2023,Counts,6
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/17/2023,Counts,81
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/19/2022,Counts,31
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/10/2023,Counts,49
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/23/2023,Counts,952
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/02/2023,Counts,5
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/12/2022,Counts,220
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/06/2023,Counts,14
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/05/2023,Counts,165
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/15/2023,Counts,21
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/08/2023,Counts,52
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/14/2023,Counts,1607
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/19/2023,Counts,5
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/03/2023,Counts,53
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/03/2022,Counts,93
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/04/2023,Counts,408
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/24/2022,Counts,25
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/11/2023,Counts,98
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/30/2023,Counts,1008
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/08/2022,Counts,5
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/21/2023,Counts,197
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/15/2022,Counts,39
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/27/2023,Counts,98
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/25/2023,Counts,26
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/22/2023,Counts,46
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/10/2022,Counts,1826
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/18/2023,Counts,12
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/13/2023,Counts,63
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/17/2022,Counts,78
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/01/2023,Counts,182
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/28/2023,Counts,10
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/20/2023,Counts,51
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/04/2023,Counts,1099
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/29/2023,Counts,5
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/24/2023,Counts,44
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/29/2023,Counts,22
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/25/2023,Counts,330
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/15/2023,Counts,6
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/31/2022,Counts,766
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/18/2023,Counts,14
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/12/2023,Counts,70
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/22/2022,Counts,1430
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/09/2023,Counts,8
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/29/2022,Counts,187
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/16/2023,Counts,32
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/05/2022,Counts,372
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/22/2023,Counts,13
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/11/2023,Counts,87
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/26/2023,Counts,723
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/01/2023,Counts,3
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/07/2023,Counts,302
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/26/2022,Counts,66
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/08/2023,Counts,82
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/17/2023,Counts,5
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/19/2022,Counts,115
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/10/2023,Counts,246
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/23/2023,Counts,5
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/02/2023,Counts,128
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,11/12/2022,Counts,50
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/06/2023,Counts,116
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/05/2023,Counts,4
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/15/2023,Counts,83
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/08/2023,Counts,716
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/14/2023,Counts,12
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/19/2023,Counts,104
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/03/2023,Counts,14
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/03/2022,Counts,566
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/04/2023,Counts,11
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/24/2022,Counts,156
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/11/2023,Counts,1302
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/30/2023,Counts,10
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/08/2022,Counts,142
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/21/2023,Counts,58
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/15/2022,Counts,359
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/27/2023,Counts,6
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/25/2023,Counts,77
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/22/2023,Counts,298
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/10/2022,Counts,18
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/18/2023,Counts,206
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/13/2023,Counts,15
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/17/2022,Counts,639
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/01/2023,Counts,22
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,01/28/2023,Counts,89
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/20/2023,Counts,403
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/04/2023,Counts,12
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,04/29/2023,Counts,92
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,06/24/2023,Counts,16
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/29/2023,Counts,153
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,02/25/2023,Counts,17
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,07/15/2023,Counts,43
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,05/20/2023,Counts,0
2223,Race/Ethnicity,Overall,Non-Hispanic AI/AN,Overall,N/A,N/A,N/A,N/A,N/A,Week,12/31/2022,Counts,16
2223,Race/Ethnicity,Overall,Non-Hispanic A/PI,Overall,N/A,N/A,N/A,N/A,N/A,Week,03/18/2023,Counts,69
2223,Race/Ethnicity,Overall,Non-Hispanic White,Overall,N/A,N/A,N/A,N/A,N/A,Week,08/12/2023,Counts,502
2223,Race/Ethnicity,Overall,Multiracial,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/22/2022,Counts,15
2223,Race/Ethnicity,Overall,Hispanic or Latino,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/09/2023,Counts,155
2223,Race/Ethnicity,Overall,Unknown,Overall,N/A,N/A,N/A,N/A,N/A,Week,10/29/2022,Counts,47
2223,Race/Ethnicity,Overall,Non-Hispanic Black,Overall,N/A,N/A,N/A,N/A,N/A,Week,09/16/2023,Counts,269
